motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4808-1.02,CG11504,0.00015537147866007958,0.00015537147866007958,0.001196194593930169,0.0015286952638752772
M4931-1.02,E5,-0.00015476440578027106,0.00015476440578027106,0.0011847319686342705,0.0014992279879235124
M5159-1.02,Poxn,-0.00015471140846862397,0.00015471140846862397,0.0009690218810587244,0.0014512067190231932
M4830-1.02,FBgn0262477,0.00015299530725681933,0.00015299530725681933,0.0008597142069949551,0.001078451367798793
M4964-1.02,fd64A,0.00015195203154962363,0.00015195203154962363,0.0021251086153661405,0.0025511049549423576
M5035-1.02,Hr51,-0.0001516287167396457,0.0001516287167396457,0.0007008833958207534,0.0009201154406927656
M4953-1.02,Ets97D,-0.0001510025057952238,0.0001510025057952238,0.0005904399188271561,0.0008124889089013323
M1977-1.02,B-H1,0.0001506634731662738,0.0001506634731662738,0.0023738726067120083,0.003049071256869231
M1101-1.02,Vsx1,0.00014736449610349046,0.00014736449610349046,0.0015103832647530126,0.0018443442771995243
M1102-1.02,CG15696,0.00014636824273086475,0.00014636824273086475,0.003924784850079447,0.0046402476467691444
M4843-1.02,CG32105,-0.00014547983304878735,0.00014547983304878735,0.0007631057497275889,0.0009436371959709322
M1912-1.02,Su(H),-0.00014519895291727113,0.00014519895291727113,0.0006908146302817384,0.0009404906146746345
M5164-1.02,repo,-0.00014495407754172142,0.00014495407754172142,0.0008244037698053846,0.0011680481759472703
M4790-1.02,cad,-0.00014414833550830886,0.00014414833550830886,0.000688236277213986,0.0009337794769706305
M4809-1.02,CG11617,-0.0001389290836236944,0.0001389290836236944,0.000777254960297944,0.0011141518413468712
M4912-1.02,Dip3,-0.00013736549125695972,0.00013736549125695972,0.0009970782262889591,0.0014988745280067814
M4676-1.02,Myb,-0.00013729574604379768,0.00013729574604379768,0.0037742923135653914,0.005022894153412109
M4971-1.02,Fer3,0.0001360434138958218,0.0001360434138958218,0.0006903103537867655,0.0009133654719217409
M4670-1.02,CTCF,0.00013585293306106447,0.00013585293306106447,0.001529753003353254,0.0019276912489250672
